Insult,ID,Comment
0,192,"""dude, it looks NOTHING like the ""fag-box."" It looks more towards PlayStation-meets-Alienware console. It has already been proven that modern consoles continually progress towards a PC. So please take your\xa0idiotically painful comments\xa0elsewhere."""
1,193,"""Howe does it feel to be a Freedom Leech parasite?"""
0,194,""".........And all the arseanal fans silently weep into their hankies!!\\n\\nThere's nothing to see here, fellas- he's a free man and still the Spurs manager!\\n\\n \\n\\nUNLUCKY!"""
0,195,"""Yes  you have to have comedy in your life"""
1,196,"""Moron, the Latinos are becoming a large voting block you can't just dismissed them like you did with blacks, gay, women and other minorities.\nYou need a majority to win and all whites don't buy your crap"""
0,197,"""""When Is Bush going to be asked to campaign for Romney. When he does I'll buy you a dinner. I wonder why Bush is NOT  wanted.""\n\nThe BETTER question is why a SITTING PRESIDENT LIKE OBAMA IS NOT WANTED!\n\nNotice he did 7 fundraisers the weekend before the vote all around WIsc. NEVER stopped in WISC.\n\nNotice NO ONE wants his help campaigning?"""
0,198,"""wait till a raptor grabs it in mid air.bad days man."""
0,199,"""Have you ever given him props or at least not dissed him out on any thread? I'm not a fan of his movies either but that don't mean I start talking shit on every fucking post.."""
0,200,"""@big_o_other That dynamic has been clear since the teabaggers threw their first tantrum in January of 2009 and Rush declared that he wanted the president to fail.\\\\n\\\\n \\\\n\\\\nThey want the economy to suck. They NEED the economy to suck. This explains their otherwise puzzling legislative choices over the past three years."""
1,201,"""You are stuck on stupid obviously...give me a break and don't vote.\nmoron"""
0,202,"""This man's drunk as fuck, he's on drugs, he's a male prostitute."""
1,203,"""who told you that....stupid ask yourself who kick his daughter out of the house at the age 16.....when it's comes protecting weaman you guys the last ppl on earth who can open their mounths.."""
0,204,"""@Lets_Go_West\xa0try big 100\nthey are dope"""
1,205,"""Ight ima get in on you mr. Army man or w.e. the fuck you are. I have family fighting on battle field right now atleast 20 members are all juggalos. Just like me you little ick sucking divk whipped bitch. If you have the time to sit here and talk shit about family then you obviously aren't doing your job fighting for our country your busy trying to start another world war with the juggalo family so shut the fuck up and grow a pair you pussy."""
0,206,"""You are so correct...the red sox are the worst team."""
0,207,"""Headlines going to be in a few months, Mark WRIGHT reject back home"""
0,208,"""i didn't watch game so this morning watched sky see what fuss was about, i have to say at times football fans have to put there loyalty to respective clubs aside, what ballotelli did was a disgrace he  won;t admit it but that was deliberate and has no place  in football i will be amazed if he isn't banned"""
1,209,"""Are you retarded? You think Iraq & Afghan were avenging deaths? Lol.. get yourself checked buddy.. even bush would laugh at you...\n\nThere is a reason why we are proud of India.. cuz we are not like US or Israel who will or can go to war at the drop of a hat.. on the long run even that is proving costly to them..\xa0\n\nSo wake up.. We are talking about Music here not War.. you dumb moron"""
0,210,"""No matter how great your body looks, there's\xa0something pathetic, desperate and trashy\xa0about a woman that old acting like that!!"""
1,211,"""piiisii ... apparently knows nothing about cold facts\n\nRepublican Trolls make us all sick with their non factual crap\n\nYou can cry until 2016 ... your lies mean nothing to intelligent people"""
0,212,"""The bad part of the story is the dumb redneck Republicans, like yourself.\n\nNot sure if these folks are sociopaths like you, though, so you're probably a downgrade from them..."""
1,213,"""You as stupid as you were yesterday."""
0,214,"""""I may never see the light of day again"".....He should NEVER see the light of day again! Twisted beyond belief. You couldn\\'t do what he did to a dog, let alone another human being.  """
1,215,"""There are a lot of morons posting on this site but you are in a class all by yourself."""
1,216,"""You are a Moron."""
0,217,"""How the fuck do you have Orange Beef but not Orange chicken?"""
1,218,"""suck my dick yeaah babby pussy"""
1,219,"""Autumn..... You are, and Idiot. \n\nRed Flag #102 - Girls with No sense of Humor."""
0,220,"""Eli MAnning, Brett Favre, John Elway"""
0,221,"""if she won't sleep with you, you could probably just force yourself on her and any reasonable judge would take that tattoo as a permission to date rape stamp"""
0,222,"""Holder and Obama will be hit back from all directions and 1000 times as hard. Dozens inside the DOJ and the WH who have dignity and patriotism will turn on them both like rabid dogs. This administration is goind down and right into federal prison. Nothing can stop it now. Nothing at all. The people are pissed off and out for heads.\n\nHolder = Peice of Shit\n\nObama = Fucked Up Sociopath"""
0,223,"""SO IS A SKUNK HALF BLACK AND HALF WHITE AND THEY BOTH STINK. WHY DO B L A C K PEOPLE STINK, SO BLIND PEOPLE CAN H A T E\nTHEM TOO. LOL"""
0,224,"""I wonder if that'd stand up in court. ""He might have killed someone, but fuck me he can play cricket!"" He was a prick."""
0,225,"""They're not. The PG proposal is a list of people who have committed crimes with a gun. Not a way to register guns. (is no one else\xa0disturbed\xa0by the idea of the government maintaining lists of people they don't like. Cue '""you know who else had lists of people they don't like"" jokes in 3..2...)"""
0,226,"""@David @Cyberduckie You know, if you stick a screw driver in your mouth and bang on your fillings, you might be able to pick up an Easy Listening channel."""
1,227,"""That's because you're a nobody."""
0,228,"""The Korem foundation will never see another dollar from me."""
0,229,"""I just did it, but for some reason it's not registering, maybe needs some time."""
0,230,"""I could be as effective (ineffective) as Huff."""
1,231,"""Yo this my nigga right here! my n my boi lil b fuck bitches on the regular, we fucking everyone bitches. tell yo boys that yo bitches aint safe when Mel Gibson n Lil B rollin out on a bitch hunt"""
0,232,"""oh hey, I have yousaid.it if you like."""
0,233,"""\\xc2\\xa0""It means the world isn\\'t changing, it means the world has already \\nchanged,"" Steven Goldstein, chairman of the gay rights group Garden \\nState Equality.\\xc2\\xa0 BUT, right is right and wrong is still wrong!"""
0,234,"""OMG! Are you a VS Girl also????!!!\n\nDid you hit up the semi annual sale? I went fucking crazy!!"""
1,235,"""You are incredibly stupid...."""
0,236,"""@SlipResistantShoes\xa0In a few years, they'll make a damn movie about it?\n\xa0\nUncle Daddy Rides Again?"""
0,237,"""I like you aggie."""
0,238,"""obamawon due to the media not doing their jobs ,we still know nothing about obama and its almost 4 years later why ?"""
0,239,"""God bless you, and may you live a long and fruitful life and spread your wisdom."""
0,240,"""HA. I'm glad you are Pena's girl, you know he really wants to play for the Red Sox. He's from Boston and went to Northeastern but got cut by the sox and he's terrible. haha. You have zero valid points."""
0,241,"""I am a moderate. I am fiscally conservative but am moderate on the social issues. The Republican Party is no longer the party of Goldwater, Teddy Roosevelt\\xc2\\xa0 nor even Reagan. The GOP is the party of Jerry Falwell, Tony Perkins and people like Michelle Bachmann. \\nBecause I am gay and can not find a place in the GOP, I voted for Obama in '08. \\nHowever, this year I\\xc2\\xa0am considering voting for Romney this year. \\nRepublicans better hope Romney gets the nomination because Santorum would be handing the election to Obama. Santorum is\\xc2\\xa0SCARY conservative. He wants the government to be all up in peoples' business and I wouldn't be surprised if a President\\xc2\\xa0Santorum created a Morality Police.\\nI believe the majority of Americans are moderate and what this country needs is a moderate. I am so tired of us swinging from extreme left to extreme right and back again."""
1,242,"""Why did you do that?"" ""Because you smell like dog poo. You're so stupid, just like dog poo. You're made outta poo!"""
0,243,"""The Democrats would sell out our young job seekers for a handful of illegal votes and a 50 cent tomato."""
0,244,"""pass on grass and pass on rainbows and wings"""
0,245,"""You wouldn't know a failed policy if it sent you and all your neighbors to the poorhouse."""
0,246,"""""But Jack from Raleigh wasn't done. He came back with this bit of furious grammatical genius:""\n""Holy hell, Jack. Calm down.""\n\nGOD D@MN HILARIOUS!\n\nWho writes your material GraziD?  \n\nMM never even acknowledged we were here (well accept when Uber ticked him off)  GraziD not only interacts with us, he calls you dumb when you're being dumb... right beeaner?"""
0,247,"""Maybe Republicans can't use filibusters in Union votes to grind all decisions to a halt.\n\n60% is probably enough to win elections there."""
